file F0semitoneFrom27.5Hz_sma3nz_amean F0semitoneFrom27.5Hz_sma3nz_stddevNorm F0semitoneFrom27.5Hz_sma3nz_percentile20.0 F0semitoneFrom27.5Hz_sma3nz_percentile50.0 F0semitoneFrom27.5Hz_sma3nz_percentile80.0 F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope loudness_sma3_amean loudness_sma3_stddevNorm loudness_sma3_percentile20.0 loudness_sma3_percentile50.0 loudness_sma3_percentile80.0 loudness_sma3_pctlrange0-2 loudness_sma3_meanRisingSlope loudness_sma3_stddevRisingSlope loudness_sma3_meanFallingSlope loudness_sma3_stddevFallingSlope spectralFlux_sma3_amean spectralFlux_sma3_stddevNorm mfcc1_sma3_amean mfcc1_sma3_stddevNorm mfcc2_sma3_amean mfcc2_sma3_stddevNorm mfcc3_sma3_amean mfcc3_sma3_stddevNorm mfcc4_sma3_amean mfcc4_sma3_stddevNorm jitterLocal_sma3nz_amean jitterLocal_sma3nz_stddevNorm shimmerLocaldB_sma3nz_amean shimmerLocaldB_sma3nz_stddevNorm HNRdBACF_sma3nz_amean HNRdBACF_sma3nz_stddevNorm logRelF0-H1-H2_sma3nz_amean logRelF0-H1-H2_sma3nz_stddevNorm logRelF0-H1-A3_sma3nz_amean logRelF0-H1-A3_sma3nz_stddevNorm F1frequency_sma3nz_amean F1frequency_sma3nz_stddevNorm F1bandwidth_sma3nz_amean F1bandwidth_sma3nz_stddevNorm F1amplitudeLogRelF0_sma3nz_amean F1amplitudeLogRelF0_sma3nz_stddevNorm F2frequency_sma3nz_amean F2frequency_sma3nz_stddevNorm F2bandwidth_sma3nz_amean F2bandwidth_sma3nz_stddevNorm F2amplitudeLogRelF0_sma3nz_amean F2amplitudeLogRelF0_sma3nz_stddevNorm F3frequency_sma3nz_amean F3frequency_sma3nz_stddevNorm F3bandwidth_sma3nz_amean F3bandwidth_sma3nz_stddevNorm F3amplitudeLogRelF0_sma3nz_amean F3amplitudeLogRelF0_sma3nz_stddevNorm alphaRatioV_sma3nz_amean alphaRatioV_sma3nz_stddevNorm hammarbergIndexV_sma3nz_amean hammarbergIndexV_sma3nz_stddevNorm slopeV0-500_sma3nz_amean slopeV0-500_sma3nz_stddevNorm slopeV500-1500_sma3nz_amean slopeV500-1500_sma3nz_stddevNorm spectralFluxV_sma3nz_amean spectralFluxV_sma3nz_stddevNorm mfcc1V_sma3nz_amean mfcc1V_sma3nz_stddevNorm mfcc2V_sma3nz_amean mfcc2V_sma3nz_stddevNorm mfcc3V_sma3nz_amean mfcc3V_sma3nz_stddevNorm mfcc4V_sma3nz_amean mfcc4V_sma3nz_stddevNorm alphaRatioUV_sma3nz_amean hammarbergIndexUV_sma3nz_amean slopeUV0-500_sma3nz_amean slopeUV500-1500_sma3nz_amean spectralFluxUV_sma3nz_amean loudnessPeaksPerSec VoicedSegmentsPerSec MeanVoicedSegmentLengthSec StddevVoicedSegmentLengthSec MeanUnvoicedSegmentLength StddevUnvoicedSegmentLength equivalentSoundLevel_dBp
14_CF49_3 3.045902e+01 1.548111e-01 2.741393e+01 3.023533e+01 3.403698e+01 6.623047e+00 3.867731e+02 6.415529e+02 8.487183e+01 1.205225e+02 1.124339e+00 9.097980e-01 3.303584e-01 7.906296e-01 1.767802e+00 1.437444e+00 2.160795e+01 1.502062e+01 1.519648e+01 1.197184e+01 8.209993e-01 1.350945e+00 1.583285e+01 8.983634e-01 7.329146e+00 1.884632e+00 1.396527e+01 1.192711e+00 -8.125685e+00 -2.224477e+00 2.773304e-02 2.039059e+00 1.163469e+00 6.978642e-01 5.271593e+00 7.524035e-01 1.349209e+00 7.570757e+00 1.725051e+01 7.245311e-01 4.351254e+02 3.289077e-01 1.079518e+03 2.090937e-01 -6.797430e+01 -1.321498e+00 1.510175e+03 1.590789e-01 7.171259e+02 5.309010e-01 -7.323485e+01 -1.106645e+00 2.554366e+03 7.993374e-02 7.625734e+02 5.042199e-01 -7.354585e+01 -1.095996e+00 -1.286728e+01 -5.533450e-01 2.033431e+01 4.233236e-01 4.261000e-03 1.004216e+01 -2.792412e-02 -4.928561e-01 9.252322e-01 1.198292e+00 2.179144e+01 4.767623e-01 7.486067e+00 1.868989e+00 1.517628e+01 1.230163e+00 -1.385236e+01 -1.300037e+00 -8.576165e+00 1.760191e+01 -5.196704e-02 -7.608019e-03 5.788046e-01 2.295480e+00 2.058466e+00 3.296314e-01 3.212095e-01 1.488919e-01 2.197102e-01 -2.206093e+01
14_PF35_3 3.346048e+01 1.692591e-01 3.280939e+01 3.504631e+01 3.653372e+01 3.724335e+00 2.733265e+02 3.449663e+02 1.168289e+02 1.704367e+02 8.179900e-01 4.332415e-01 5.146745e-01 7.906299e-01 1.089651e+00 5.749761e-01 9.114758e+00 5.351107e+00 6.245430e+00 4.346545e+00 5.307723e-01 6.301131e-01 2.754350e+01 4.232075e-01 7.823349e+00 1.489047e+00 4.044631e+00 3.491626e+00 -6.633754e+00 -1.958167e+00 4.102365e-02 1.942719e+00 1.010047e+00 7.455805e-01 7.300798e+00 6.275882e-01 6.895747e+00 2.012964e+00 2.764096e+01 5.224351e-01 5.761933e+02 3.053606e-01 1.363941e+03 1.687119e-01 -4.428190e+01 -1.669960e+00 1.573472e+03 1.549045e-01 1.122949e+03 3.565010e-01 -5.296128e+01 -1.244262e+00 2.705924e+03 1.099589e-01 9.297100e+02 5.260537e-01 -6.089946e+01 -1.018900e+00 -1.640321e+01 -4.549476e-01 2.966727e+01 2.487908e-01 4.627094e-03 6.790860e+00 -1.940437e-02 -7.637736e-01 5.776389e-01 5.823402e-01 3.104820e+01 2.847183e-01 8.250733e+00 1.457617e+00 3.834280e+00 3.918528e+00 -8.734035e+00 -1.472071e+00 -1.239890e+01 2.340391e+01 -4.361959e-02 -6.357516e-03 3.183278e-01 3.651618e+00 1.742745e+00 4.626606e-01 5.214835e-01 1.193210e-01 1.807397e-01 -2.744068e+01
15_CF53_3 3.414511e+01 1.271307e-01 3.159407e+01 3.311915e+01 3.673236e+01 5.138294e+00 1.358259e+02 2.317215e+02 8.328663e+01 1.750953e+02 6.874653e-01 5.982482e-01 3.639424e-01 5.796077e-01 9.551551e-01 5.912126e-01 1.010666e+01 7.038211e+00 6.440557e+00 5.178385e+00 3.606928e-01 9.470767e-01 2.176360e+01 4.735726e-01 8.778082e-01 1.590041e+01 -2.874953e+00 -4.443361e+00 -1.887379e+00 -6.976037e+00 2.252055e-02 2.082480e+00 9.385440e-01 7.529669e-01 7.067397e+00 5.634181e-01 3.786202e+00 2.514426e+00 1.999721e+01 5.731298e-01 5.041635e+02 3.084544e-01 1.310684e+03 1.717661e-01 -5.867738e+01 -1.493989e+00 1.506810e+03 1.545739e-01 1.129849e+03 3.129353e-01 -6.062011e+01 -1.305498e+00 2.483249e+03 1.082791e-01 1.027606e+03 4.372911e-01 -6.496300e+01 -1.176749e+00 -1.248644e+01 -6.107553e-01 2.350725e+01 3.513674e-01 8.086600e-03 4.084185e+00 -2.264621e-02 -6.846608e-01 4.119549e-01 8.950216e-01 2.612870e+01 2.609002e-01 1.371663e-01 1.124657e+02 -3.858404e+00 -3.556168e+00 -5.771165e+00 -2.100436e+00 -1.021257e+01 2.050173e+01 -4.359882e-02 -6.332207e-03 2.113279e-01 2.294645e+00 1.917652e+00 3.789264e-01 3.941396e-01 1.380769e-01 1.775516e-01 -3.087090e+01
15_PM63_4 2.011585e+01 2.051395e-01 1.719345e+01 1.944330e+01 2.235921e+01 5.165752e+00 2.065252e+02 2.763432e+02 7.455040e+01 1.379599e+02 6.528557e-01 5.561998e-01 3.667684e-01 5.543111e-01 8.939930e-01 5.272246e-01 7.473672e+00 4.636688e+00 4.912589e+00 3.339600e+00 4.799595e-01 6.424434e-01 2.591112e+01 4.058966e-01 1.494695e+01 8.301416e-01 1.651318e+00 7.708526e+00 -3.829102e+00 -3.051814e+00 4.025647e-02 1.593022e+00 1.313447e+00 7.829740e-01 9.033751e-01 3.815295e+00 5.401427e+00 2.607147e+00 2.439872e+01 5.370886e-01 4.481506e+02 2.202692e-01 1.201731e+03 1.710147e-01 -4.388408e+01 -1.685217e+00 1.444350e+03 1.546716e-01 1.041668e+03 3.276613e-01 -5.678944e+01 -1.192044e+00 2.490038e+03 1.005285e-01 8.985258e+02 4.026129e-01 -6.328895e+01 -1.018060e+00 -1.984199e+01 -3.675689e-01 3.090090e+01 2.391626e-01 -1.557954e-02 -2.084820e+00 -2.817870e-02 -4.529544e-01 5.393653e-01 5.651644e-01 2.929861e+01 2.688926e-01 1.570590e+01 8.161604e-01 2.808022e+00 4.688223e+00 -4.138478e+00 -2.933646e+00 -1.295311e+01 2.336057e+01 -2.914246e-02 -1.841149e-02 2.381964e-01 2.826441e+00 2.084962e+00 3.761562e-01 3.656321e-01 9.980915e-02 1.454880e-01 -2.874143e+01
16_CF33_4 3.117946e+01 1.278235e-01 3.005317e+01 3.097315e+01 3.251429e+01 2.461121e+00 2.528370e+02 4.313553e+02 1.292439e+02 3.059821e+02 8.402318e-01 5.508419e-01 4.633509e-01 7.481701e-01 1.176716e+00 7.133654e-01 1.203805e+01 7.127471e+00 9.396953e+00 6.383602e+00 6.279233e-01 1.619698e+00 1.797382e+01 7.412453e-01 1.248179e+01 9.927294e-01 1.422007e+01 1.103645e+00 -1.284240e+01 -1.411523e+00 2.575372e-02 2.152177e+00 1.082524e+00 7.527214e-01 6.291903e+00 6.115930e-01 -1.297572e+00 -8.104538e+00 1.567817e+01 7.511576e-01 5.144844e+02 2.962873e-01 1.164947e+03 2.087400e-01 -6.312701e+01 -1.333793e+00 1.636277e+03 1.827034e-01 8.858622e+02 5.921918e-01 -7.321971e+01 -1.040427e+00 2.695748e+03 1.145943e-01 8.237446e+02 6.977159e-01 -7.269552e+01 -1.047160e+00 -1.572570e+01 -4.520461e-01 2.266035e+01 3.883530e-01 -2.002020e-02 -1.959641e+00 -3.506699e-02 -4.377923e-01 6.549878e-01 1.112430e+00 2.337897e+01 4.055693e-01 1.258462e+01 1.038365e+00 1.683546e+01 9.848113e-01 -1.815969e+01 -9.577686e-01 -1.232720e+01 2.152503e+01 -6.236950e-02 -1.527759e-02 5.575060e-01 3.702593e+00 2.134682e+00 3.286144e-01 3.157903e-01 1.360829e-01 1.808348e-01 -2.601279e+01
16_PF52_3 2.832162e+01 2.180454e-01 2.075351e+01 3.065160e+01 3.255305e+01 1.179954e+01 2.992886e+02 4.157287e+02 1.437105e+02 2.241830e+02 5.552581e-01 4.808407e-01 3.134820e-01 5.118479e-01 7.489529e-01 4.354708e-01 6.116401e+00 3.378458e+00 4.797368e+00 3.392624e+00 3.487960e-01 5.529216e-01 2.032633e+01 5.339670e-01 1.304646e+01 7.817901e-01 4.020245e+00 2.895497e+00 -8.785931e-01 -1.147571e+01 5.864745e-02 1.893978e+00 1.243439e+00 6.757509e-01 4.245302e+00 1.045550e+00 9.240721e-01 1.412830e+01 2.174815e+01 5.657782e-01 4.362829e+02 2.376828e-01 1.165544e+03 1.614703e-01 -7.243998e+01 -1.257817e+00 1.443143e+03 1.478251e-01 9.406790e+02 3.446219e-01 -8.016044e+01 -1.039706e+00 2.487950e+03 8.089405e-02 7.451627e+02 4.228883e-01 -8.402934e+01 -9.573583e-01 -1.716790e+01 -3.610632e-01 2.675077e+01 2.564618e-01 -1.368333e-02 -2.472185e+00 -2.459179e-02 -4.474265e-01 4.022850e-01 4.729598e-01 2.535934e+01 3.015468e-01 1.288510e+01 8.349560e-01 3.756602e+00 3.400249e+00 -2.410666e+00 -4.480466e+00 -1.539308e+01 2.579794e+01 -5.140023e-02 -1.514321e-02 2.452532e-01 3.730806e+00 2.424679e+00 2.634158e-01 2.958103e-01 1.464773e-01 2.287741e-01 -3.257861e+01
17_CF55_3 2.649755e+01 2.409085e-01 1.934414e+01 2.789983e+01 3.112071e+01 1.177657e+01 3.051572e+02 4.195751e+02 1.128494e+02 1.502830e+02 3.633372e-01 6.599684e-01 1.552806e-01 3.154970e-01 5.177636e-01 3.624829e-01 5.680839e+00 3.883503e+00 4.276399e+00 3.294951e+00 1.369342e-01 1.045956e+00 1.376740e+01 9.821693e-01 6.989943e+00 1.710743e+00 6.898584e+00 1.934657e+00 3.121689e+00 3.817926e+00 4.531240e-02 2.030069e+00 1.293241e+00 7.956811e-01 3.378964e+00 1.411569e+00 4.483374e+00 2.491575e+00 1.642415e+01 7.786509e-01 4.724058e+02 3.300808e-01 1.183020e+03 1.954530e-01 -8.522012e+01 -1.078467e+00 1.532964e+03 1.473294e-01 8.604869e+02 5.006005e-01 -8.927362e+01 -9.718925e-01 2.553072e+03 9.769836e-02 1.012957e+03 6.023747e-01 -9.074644e+01 -9.417232e-01 -1.129514e+01 -5.430880e-01 1.943018e+01 4.298127e-01 -4.718003e-03 -8.546250e+00 -1.842496e-02 -7.263830e-01 1.623753e-01 8.888872e-01 2.084171e+01 4.395494e-01 6.835103e+00 1.824245e+00 7.997376e+00 1.884979e+00 6.043186e-01 2.177909e+01 -8.184269e+00 1.753418e+01 -3.899119e-02 -3.758228e-03 9.797570e-02 3.118754e+00 2.353186e+00 2.472035e-01 2.560967e-01 1.691938e-01 2.397523e-01 -3.996219e+01
17_PF44_2 3.297024e+01 1.416762e-01 3.259169e+01 3.381707e+01 3.530740e+01 2.715714e+00 1.964425e+02 2.743247e+02 7.168780e+01 1.051871e+02 6.570865e-01 5.343900e-01 3.564095e-01 5.888419e-01 9.150989e-01 5.586895e-01 7.279629e+00 4.674655e+00 5.594476e+00 4.210149e+00 2.972383e-01 7.028704e-01 2.203319e+01 4.705361e-01 4.159111e+00 2.044924e+00 7.828596e-01 1.629476e+01 -3.170432e+00 -3.384897e+00 2.890019e-02 2.397570e+00 1.001187e+00 6.870828e-01 7.012743e+00 5.748250e-01 3.511257e+00 3.076595e+00 1.985779e+01 5.068310e-01 5.117085e+02 3.272395e-01 1.271274e+03 1.711508e-01 -5.371880e+01 -1.523382e+00 1.512172e+03 1.529629e-01 1.018677e+03 3.901045e-01 -5.762948e+01 -1.305840e+00 2.564764e+03 1.048137e-01 1.018816e+03 5.581561e-01 -6.354674e+01 -1.131667e+00 -1.274078e+01 -3.744071e-01 2.368675e+01 2.814029e-01 -2.688963e-03 -1.236389e+01 -1.855684e-02 -5.766104e-01 3.307583e-01 6.484656e-01 2.563542e+01 3.150568e-01 4.699046e+00 1.825318e+00 9.248406e-01 1.507354e+01 -4.804700e+00 -2.295429e+00 -9.211145e+00 2.128993e+01 -4.171475e-02 -5.609666e-03 1.829932e-01 3.063514e+00 1.459035e+00 5.211242e-01 5.662180e-01 1.665517e-01 2.926558e-01 -3.204323e+01
18_CM64_3 1.972504e+01 2.024246e-01 1.801127e+01 1.913917e+01 2.071332e+01 2.702042e+00 2.813928e+02 6.938402e+02 6.287313e+01 1.428716e+02 4.711072e-01 7.185959e-01 2.077086e-01 4.033684e-01 6.553836e-01 4.476750e-01 7.431394e+00 4.922744e+00 6.112530e+00 5.005771e+00 1.977715e-01 9.353894e-01 1.935554e+01 7.064325e-01 3.271361e+00 3.628797e+00 1.717585e+01 8.359489e-01 1.179572e+01 1.166397e+00 2.321023e-02 1.282684e+00 1.447850e+00 7.415317e-01 1.481800e+00 2.134514e+00 -2.012304e+00 -6.277292e+00 8.944497e+00 1.369073e+00 5.046588e+02 4.279971e-01 1.138690e+03 2.034611e-01 -6.112164e+01 -1.341941e+00 1.530924e+03 1.796707e-01 7.635078e+02 4.337528e-01 -6.877795e+01 -1.116899e+00 2.510611e+03 1.211215e-01 7.409424e+02 3.055753e-01 -6.840965e+01 -1.123444e+00 -1.154604e+01 -5.744295e-01 1.779949e+01 4.151286e-01 -1.222971e-02 -2.199381e+00 -1.420440e-02 -1.029077e+00 2.270543e-01 7.985935e-01 2.456426e+01 4.203782e-01 3.820110e+00 3.212293e+00 1.948490e+01 7.717991e-01 1.217910e+01 1.250497e+00 -7.104046e+00 1.619177e+01 -3.246174e-02 -2.477586e-05 1.176796e-01 2.372001e+00 1.822098e+00 3.921388e-01 3.900232e-01 1.501247e-01 2.174010e-01 -3.503728e+01
18_PF33_2 3.537401e+01 9.775864e-02 3.413606e+01 3.523632e+01 3.701444e+01 2.878376e+00 1.989350e+02 3.383223e+02 6.391374e+01 9.603832e+01 5.166814e-01 6.635516e-01 2.232784e-01 4.136509e-01 7.816484e-01 5.583701e-01 6.712234e+00 3.943518e+00 4.833000e+00 3.409217e+00 2.189431e-01 8.891428e-01 2.357210e+01 3.960467e-01 -4.057714e+00 -3.111799e+00 -1.375556e+01 -9.430354e-01 -9.647016e+00 -1.822954e+00 2.038788e-02 2.223570e+00 1.113347e+00 6.274944e-01 6.601389e+00 6.833367e-01 -1.466659e+00 -7.151968e+00 2.030605e+01 5.373554e-01 5.673953e+02 3.722998e-01 1.315620e+03 1.658417e-01 -5.961031e+01 -1.542582e+00 1.481063e+03 1.689579e-01 1.100955e+03 2.732502e-01 -5.516810e+01 -1.550956e+00 2.581282e+03 1.208223e-01 9.194348e+02 4.734826e-01 -6.505418e+01 -1.222532e+00 -9.247334e+00 -5.578619e-01 2.525025e+01 2.374018e-01 9.579134e-03 3.742122e+00 -1.249376e-02 -9.284739e-01 2.575851e-01 7.671041e-01 2.714947e+01 2.805378e-01 -5.930542e+00 -2.276345e+00 -1.562031e+01 -9.024357e-01 -1.523803e+01 -1.107388e+00 -9.719374e+00 2.489627e+01 -4.377075e-02 2.580948e-03 1.122756e-01 2.794060e+00 1.231672e+00 5.881746e-01 6.473713e-01 2.224348e-01 3.327138e-01 -3.372198e+01
19_CF62_4 2.733149e+01 2.062595e-01 2.535724e+01 2.738228e+01 3.027826e+01 4.921015e+00 3.248052e+02 4.405685e+02 1.409968e+02 1.993354e+02 3.683803e-01 9.269323e-01 1.411011e-01 2.703677e-01 5.171353e-01 3.760341e-01 1.025445e+01 1.213568e+01 6.013916e+00 7.300104e+00 3.332562e-01 2.905004e+00 1.929383e+01 7.214130e-01 1.593742e+01 7.846341e-01 9.324619e+00 1.580021e+00 2.264703e+00 6.165654e+00 4.636500e-02 2.100070e+00 1.485809e+00 7.285746e-01 3.842754e+00 1.212539e+00 4.941872e+00 3.348754e+00 2.383303e+01 5.866147e-01 4.772560e+02 3.101275e-01 1.199512e+03 1.975613e-01 -7.167718e+01 -1.235288e+00 1.553669e+03 1.659983e-01 9.292373e+02 4.684065e-01 -8.141714e+01 -9.831981e-01 2.546310e+03 1.005521e-01 8.572128e+02 4.526662e-01 -8.266689e+01 -9.541917e-01 -1.824056e+01 -3.952983e-01 2.622519e+01 3.247430e-01 -4.559883e-03 -1.004515e+01 -3.113293e-02 -4.885410e-01 3.395121e-01 2.649670e+00 2.508455e+01 4.130196e-01 1.715595e+01 6.822342e-01 9.534437e+00 1.722255e+00 -1.657952e+00 -8.400949e+00 -1.491224e+01 2.423846e+01 -5.554244e-02 -1.113926e-02 3.202907e-01 9.681940e-01 2.646110e+00 2.442536e-01 2.284030e-01 1.253226e-01 1.555330e-01 -2.881753e+01
19_PF43_2 3.099937e+01 1.759206e-01 2.975783e+01 3.201709e+01 3.430084e+01 4.543005e+00 2.964102e+02 3.719918e+02 1.063269e+02 1.572690e+02 5.172779e-01 6.617074e-01 1.991317e-01 4.580615e-01 7.937105e-01 5.945789e-01 8.535562e+00 5.564202e+00 6.818200e+00 4.926543e+00 3.022453e-01 1.331993e+00 2.285666e+01 6.955126e-01 7.264903e+00 1.831264e+00 1.392103e+01 1.196454e+00 5.039599e+00 2.570443e+00 3.834170e-02 2.495135e+00 1.084745e+00 9.763833e-01 7.379950e+00 7.031901e-01 5.461712e+00 3.126226e+00 1.853172e+01 8.913229e-01 5.509727e+02 4.176081e-01 1.276318e+03 1.931814e-01 -7.925149e+01 -1.077431e+00 1.608431e+03 1.933766e-01 8.671391e+02 4.671411e-01 -8.183878e+01 -9.557710e-01 2.644158e+03 1.108385e-01 9.142529e+02 4.275840e-01 -8.422888e+01 -9.069027e-01 -1.658876e+01 -4.373612e-01 2.632052e+01 3.274197e-01 -8.511100e-03 -5.025497e+00 -1.633098e-02 -9.282572e-01 3.335457e-01 1.162516e+00 2.993532e+01 3.930049e-01 7.928763e+00 1.657067e+00 1.664797e+01 1.089028e+00 3.368122e+00 4.251254e+00 -9.139033e+00 1.909920e+01 -4.494647e-02 -1.397988e-03 2.350593e-01 3.708474e+00 2.287003e+00 2.872300e-01 2.597847e-01 1.427676e-01 1.854179e-01 -3.129428e+01
20_CM51_3 2.282010e+01 1.308159e-01 2.110451e+01 2.242049e+01 2.433176e+01 3.227247e+00 2.133308e+02 3.316969e+02 6.811584e+01 1.435833e+02 9.759178e-01 6.490213e-01 4.156089e-01 8.426681e-01 1.426653e+00 1.011044e+00 1.511345e+01 8.683683e+00 1.100603e+01 7.672795e+00 6.990595e-01 8.955908e-01 2.178609e+01 5.037014e-01 9.185760e+00 1.142747e+00 4.654960e+00 3.140625e+00 3.698925e+00 3.574760e+00 2.831337e-02 1.977096e+00 1.241899e+00 7.985699e-01 2.190008e+00 1.634127e+00 7.057685e-01 1.623401e+01 1.588775e+01 7.215891e-01 4.432056e+02 3.457301e-01 1.155158e+03 2.014152e-01 -5.663836e+01 -1.482385e+00 1.444512e+03 1.594130e-01 8.179060e+02 3.920201e-01 -6.484141e+01 -1.216485e+00 2.439504e+03 1.182041e-01 7.463877e+02 3.835938e-01 -6.813590e+01 -1.127880e+00 -1.399656e+01 -4.884049e-01 2.288027e+01 3.516428e-01 -1.622084e-02 -2.165955e+00 -2.302245e-02 -5.615916e-01 7.539862e-01 7.622861e-01 2.555411e+01 3.204484e-01 8.951240e+00 1.242663e+00 4.430632e+00 3.584931e+00 2.002690e+00 7.099473e+00 -1.470556e+01 2.557483e+01 -5.803236e-02 -9.669941e-03 5.508962e-01 3.188073e+00 2.317045e+00 3.058911e-01 3.061538e-01 1.198296e-01 1.436923e-01 -2.568945e+01
20_PM43_2 1.743028e+01 1.066375e-01 1.627214e+01 1.715220e+01 1.832735e+01 2.055206e+00 1.314969e+02 1.857479e+02 3.659927e+01 6.015141e+01 5.690648e-01 4.634606e-01 2.952255e-01 5.490101e-01 7.783850e-01 4.831595e-01 5.494611e+00 3.271009e+00 3.748365e+00 3.110827e+00 4.502707e-01 6.061187e-01 2.515119e+01 5.248364e-01 1.608789e+01 6.354127e-01 2.816324e+00 4.421423e+00 7.672704e+00 1.397179e+00 2.999911e-02 1.601197e+00 1.033913e+00 9.627042e-01 1.568789e+00 2.114656e+00 8.156829e+00 1.684721e+00 3.138400e+01 3.290138e-01 4.588895e+02 3.295421e-01 1.264414e+03 1.483478e-01 -5.931610e+01 -1.387119e+00 1.438081e+03 1.627095e-01 1.032446e+03 2.994187e-01 -7.024586e+01 -1.080281e+00 2.526846e+03 9.557614e-02 9.108468e+02 3.526128e-01 -7.825497e+01 -9.052234e-01 -1.969084e+01 -3.683158e-01 3.297174e+01 2.052093e-01 -3.037299e-02 -1.021071e+00 -1.737251e-02 -7.018562e-01 5.449728e-01 4.168105e-01 3.099230e+01 2.864191e-01 1.870499e+01 5.149062e-01 4.561840e+00 2.978112e+00 8.247382e+00 1.427462e+00 -8.584620e+00 2.092897e+01 -4.302645e-02 -7.654803e-04 1.807619e-01 2.331210e+00 1.147228e+00 6.363333e-01 6.608285e-01 2.381482e-01 3.150391e-01 -2.945169e+01
21_CF58_3 3.538724e+01 1.418416e-01 3.281199e+01 3.507461e+01 3.832766e+01 5.515663e+00 1.683185e+02 2.661180e+02 1.879490e+02 3.666148e+02 9.941247e-01 7.101919e-01 4.355330e-01 7.903196e-01 1.481473e+00 1.045940e+00 1.658908e+01 1.292902e+01 1.124417e+01 8.619467e+00 5.213873e-01 1.057403e+00 1.690570e+01 7.161200e-01 1.224482e+00 1.119380e+01 3.487591e+00 4.128937e+00 -6.339831e+00 -2.232959e+00 2.881761e-02 2.183964e+00 9.988361e-01 8.200236e-01 7.204501e+00 6.710734e-01 4.203732e+00 2.591029e+00 1.588613e+01 6.369133e-01 4.846409e+02 3.776991e-01 1.198190e+03 2.065277e-01 -6.926746e+01 -1.271439e+00 1.535881e+03 1.609017e-01 8.711060e+02 5.179307e-01 -6.336050e+01 -1.227103e+00 2.561249e+03 9.433120e-02 9.809225e+02 6.632354e-01 -6.598405e+01 -1.149176e+00 -1.046794e+01 -6.134236e-01 1.961481e+01 4.038141e-01 1.654383e-02 2.237462e+00 -1.841363e-02 -7.354129e-01 6.153035e-01 9.393301e-01 2.129175e+01 4.290048e-01 -4.189218e-01 -3.458064e+01 3.299969e+00 4.766927e+00 -9.372635e+00 -1.561218e+00 -7.978622e+00 1.704744e+01 -3.404389e-02 -7.386390e-03 2.552125e-01 2.496812e+00 2.417081e+00 2.966389e-01 2.958389e-01 1.141528e-01 1.607655e-01 -2.668303e+01
21_PM33_3 2.342814e+01 1.851989e-01 2.308857e+01 2.440120e+01 2.549807e+01 2.409506e+00 2.362906e+02 2.554657e+02 8.397675e+01 9.845375e+01 3.109566e-01 5.526469e-01 1.422126e-01 2.813296e-01 4.459755e-01 3.037629e-01 3.054413e+00 1.895409e+00 2.330310e+00 1.674042e+00 1.201030e-01 7.197535e-01 2.256748e+01 5.728974e-01 6.614794e+00 1.145385e+00 7.075583e-01 1.306327e+01 7.183682e-01 1.554834e+01 5.769253e-02 1.722732e+00 1.839381e+00 7.003285e-01 1.381871e+00 3.051938e+00 1.420125e+00 1.252915e+01 2.127816e+01 7.069985e-01 5.006549e+02 3.895148e-01 1.284940e+03 1.406767e-01 -7.270705e+01 -1.236941e+00 1.432330e+03 2.014359e-01 1.003600e+03 2.016809e-01 -7.799984e+01 -1.091192e+00 2.488831e+03 1.313527e-01 7.881764e+02 2.956497e-01 -8.462170e+01 -9.485242e-01 -1.334508e+01 -3.524728e-01 2.430910e+01 2.377352e-01 -5.456291e-04 -5.683870e+01 -1.873010e-02 -6.654917e-01 1.531678e-01 5.446339e-01 2.967308e+01 2.853222e-01 8.006663e+00 1.013687e+00 4.654513e-01 2.204697e+01 -1.447648e+00 -8.467957e+00 -8.314768e+00 1.851133e+01 -3.157436e-02 -8.825678e-04 5.446624e-02 2.450070e+00 1.417451e+00 4.590983e-01 6.050891e-01 2.416814e-01 3.311682e-01 -4.101962e+01
