file F0semitoneFrom27.5Hz_sma3nz_amean F0semitoneFrom27.5Hz_sma3nz_stddevNorm F0semitoneFrom27.5Hz_sma3nz_percentile20.0 F0semitoneFrom27.5Hz_sma3nz_percentile50.0 F0semitoneFrom27.5Hz_sma3nz_percentile80.0 F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope loudness_sma3_amean loudness_sma3_stddevNorm loudness_sma3_percentile20.0 loudness_sma3_percentile50.0 loudness_sma3_percentile80.0 loudness_sma3_pctlrange0-2 loudness_sma3_meanRisingSlope loudness_sma3_stddevRisingSlope loudness_sma3_meanFallingSlope loudness_sma3_stddevFallingSlope spectralFlux_sma3_amean spectralFlux_sma3_stddevNorm mfcc1_sma3_amean mfcc1_sma3_stddevNorm mfcc2_sma3_amean mfcc2_sma3_stddevNorm mfcc3_sma3_amean mfcc3_sma3_stddevNorm mfcc4_sma3_amean mfcc4_sma3_stddevNorm jitterLocal_sma3nz_amean jitterLocal_sma3nz_stddevNorm shimmerLocaldB_sma3nz_amean shimmerLocaldB_sma3nz_stddevNorm HNRdBACF_sma3nz_amean HNRdBACF_sma3nz_stddevNorm logRelF0-H1-H2_sma3nz_amean logRelF0-H1-H2_sma3nz_stddevNorm logRelF0-H1-A3_sma3nz_amean logRelF0-H1-A3_sma3nz_stddevNorm F1frequency_sma3nz_amean F1frequency_sma3nz_stddevNorm F1bandwidth_sma3nz_amean F1bandwidth_sma3nz_stddevNorm F1amplitudeLogRelF0_sma3nz_amean F1amplitudeLogRelF0_sma3nz_stddevNorm F2frequency_sma3nz_amean F2frequency_sma3nz_stddevNorm F2bandwidth_sma3nz_amean F2bandwidth_sma3nz_stddevNorm F2amplitudeLogRelF0_sma3nz_amean F2amplitudeLogRelF0_sma3nz_stddevNorm F3frequency_sma3nz_amean F3frequency_sma3nz_stddevNorm F3bandwidth_sma3nz_amean F3bandwidth_sma3nz_stddevNorm F3amplitudeLogRelF0_sma3nz_amean F3amplitudeLogRelF0_sma3nz_stddevNorm alphaRatioV_sma3nz_amean alphaRatioV_sma3nz_stddevNorm hammarbergIndexV_sma3nz_amean hammarbergIndexV_sma3nz_stddevNorm slopeV0-500_sma3nz_amean slopeV0-500_sma3nz_stddevNorm slopeV500-1500_sma3nz_amean slopeV500-1500_sma3nz_stddevNorm spectralFluxV_sma3nz_amean spectralFluxV_sma3nz_stddevNorm mfcc1V_sma3nz_amean mfcc1V_sma3nz_stddevNorm mfcc2V_sma3nz_amean mfcc2V_sma3nz_stddevNorm mfcc3V_sma3nz_amean mfcc3V_sma3nz_stddevNorm mfcc4V_sma3nz_amean mfcc4V_sma3nz_stddevNorm alphaRatioUV_sma3nz_amean hammarbergIndexUV_sma3nz_amean slopeUV0-500_sma3nz_amean slopeUV500-1500_sma3nz_amean spectralFluxUV_sma3nz_amean loudnessPeaksPerSec VoicedSegmentsPerSec MeanVoicedSegmentLengthSec StddevVoicedSegmentLengthSec MeanUnvoicedSegmentLength StddevUnvoicedSegmentLength equivalentSoundLevel_dBp
27_CF63_4.wav 3.111623e+01 1.599044e-01 2.879522e+01 3.125536e+01 3.454169e+01 5.746466e+00 2.420490e+02 3.922583e+02 1.014919e+02 1.458058e+02 7.344082e-01 5.999986e-01 3.285775e-01 6.597009e-01 1.060475e+00 7.318980e-01 1.019389e+01 4.813839e+00 6.288894e+00 3.745906e+00 4.451023e-01 8.279164e-01 2.447922e+01 6.263064e-01 1.326710e+01 8.815531e-01 2.660574e+00 5.596365e+00 -5.188553e+00 -2.457996e+00 4.245060e-02 2.358852e+00 9.721316e-01 8.845034e-01 6.573560e+00 6.939172e-01 5.778423e+00 2.113984e+00 3.155062e+01 4.086671e-01 5.358120e+02 2.769313e-01 1.320317e+03 1.591348e-01 -5.908833e+01 -1.416896e+00 1.596685e+03 1.721628e-01 1.039165e+03 3.995044e-01 -6.906582e+01 -1.086949e+00 2.642922e+03 1.184921e-01 1.041176e+03 4.530988e-01 -7.591874e+01 -9.335814e-01 -1.914878e+01 -3.909954e-01 3.020188e+01 2.816855e-01 3.065672e-02 1.123073e+00 -3.462407e-02 -3.915955e-01 5.515211e-01 6.541373e-01 3.151592e+01 3.155505e-01 1.483322e+01 8.250112e-01 3.462293e+00 4.721249e+00 -7.812041e+00 -1.689290e+00 -7.736885e+00 1.691907e+01 -2.562867e-02 -9.554844e-03 1.434786e-01 3.471964e+00 1.951310e+00 3.699047e-01 3.175126e-01 1.472093e-01 1.943783e-01 -2.707969e+01
28_CF34_3.wav 3.221881e+01 1.559934e-01 3.053591e+01 3.270568e+01 3.558168e+01 5.045776e+00 2.611304e+02 4.308774e+02 1.304020e+02 3.197549e+02 1.197295e+00 7.034843e-01 4.514057e-01 1.023405e+00 1.818334e+00 1.366928e+00 2.270874e+01 1.328661e+01 1.793372e+01 1.111875e+01 8.802111e-01 8.644282e-01 1.805635e+01 8.019130e-01 6.357487e+00 1.893417e+00 1.288546e+01 1.230202e+00 -4.986420e+00 -3.210124e+00 3.598074e-02 1.913300e+00 1.355654e+00 8.284928e-01 6.194082e+00 6.666067e-01 6.528315e+00 2.031492e+00 2.054936e+01 5.849271e-01 4.983296e+02 3.395719e-01 1.210731e+03 1.941945e-01 -7.485014e+01 -1.163358e+00 1.570011e+03 1.611501e-01 8.896615e+02 5.376682e-01 -7.817419e+01 -1.003893e+00 2.605335e+03 9.989589e-02 8.859202e+02 5.735170e-01 -7.976031e+01 -9.693680e-01 -1.381783e+01 -5.126064e-01 2.148301e+01 4.026189e-01 8.686027e-03 4.356573e+00 -2.508069e-02 -5.560727e-01 1.106167e+00 6.981047e-01 2.438113e+01 4.538079e-01 6.922957e+00 1.851490e+00 1.594675e+01 1.078074e+00 -9.695868e+00 -1.705766e+00 -7.172971e+00 1.586505e+01 -3.588574e-02 -6.585860e-03 3.884201e-01 4.338235e+00 2.699387e+00 2.453636e-01 1.944301e-01 1.201053e-01 1.356116e-01 -2.274112e+01
29_CF34_3.wav 3.262454e+01 1.118269e-01 2.963287e+01 3.266955e+01 3.548734e+01 5.854467e+00 1.122143e+02 2.152288e+02 4.241562e+01 5.646546e+01 1.379384e+00 7.082654e-01 5.352346e-01 1.144554e+00 2.112178e+00 1.576944e+00 2.604609e+01 1.410431e+01 2.444044e+01 1.453490e+01 1.289498e+00 9.074883e-01 2.413089e+01 6.151401e-01 5.731943e+00 2.217983e+00 6.354854e+00 2.249908e+00 -8.243210e+00 -1.748437e+00 2.750346e-02 1.561051e+00 1.289345e+00 7.659810e-01 6.624460e+00 5.495815e-01 3.494478e+00 2.684789e+00 2.442857e+01 3.624364e-01 5.146556e+02 2.702861e-01 1.279263e+03 1.592365e-01 -5.787866e+01 -1.430088e+00 1.557198e+03 1.511573e-01 9.648026e+02 4.264451e-01 -6.540263e+01 -1.134835e+00 2.609801e+03 9.557112e-02 9.043089e+02 5.464320e-01 -7.018528e+01 -1.015426e+00 -1.572722e+01 -3.841555e-01 2.543265e+01 3.015411e-01 1.359178e-02 2.866338e+00 -3.065599e-02 -4.521513e-01 1.558505e+00 7.581924e-01 2.995514e+01 3.672741e-01 5.642634e+00 2.397625e+00 6.730390e+00 2.306765e+00 -1.172856e+01 -1.216543e+00 -9.159603e+00 1.839570e+01 -4.890258e-02 -1.109274e-02 4.930633e-01 4.785565e+00 2.435193e+00 2.981720e-01 2.374549e-01 1.082051e-01 1.443531e-01 -1.953110e+01
30_CF62_3.wav 2.352837e+01 1.636589e-01 2.047739e+01 2.321863e+01 2.681884e+01 6.341452e+00 2.291806e+02 2.534135e+02 7.669567e+01 1.916983e+02 7.042635e-01 5.548249e-01 3.612151e-01 6.382198e-01 9.750897e-01 6.138746e-01 8.421325e+00 4.806894e+00 6.151500e+00 3.883626e+00 5.596961e-01 7.410233e-01 2.568614e+01 5.674308e-01 1.996016e+01 5.343083e-01 9.037149e+00 1.368816e+00 9.233584e+00 1.004921e+00 3.391483e-02 1.709856e+00 1.007775e+00 9.054677e-01 4.332164e+00 7.738963e-01 6.389562e+00 2.274807e+00 3.188435e+01 4.577270e-01 5.404065e+02 2.822713e-01 1.324944e+03 1.547556e-01 -6.087231e+01 -1.280572e+00 1.623475e+03 1.498597e-01 1.023002e+03 3.699663e-01 -7.338566e+01 -9.602907e-01 2.655716e+03 9.470702e-02 9.579647e+02 3.812405e-01 -7.770663e+01 -8.731105e-01 -2.407051e+01 -2.729961e-01 3.306033e+01 2.402312e-01 -2.800943e-02 -1.325041e+00 -3.204325e-02 -4.388197e-01 6.631911e-01 6.170060e-01 3.203391e+01 3.070445e-01 2.325330e+01 3.965552e-01 1.088122e+01 1.210128e+00 9.990394e+00 9.760880e-01 -1.057077e+01 1.968937e+01 -4.631387e-02 -9.348950e-03 2.508226e-01 3.442844e+00 1.847679e+00 3.967073e-01 3.788173e-01 1.354667e-01 1.423357e-01 -2.485553e+01
31_CF55_2.wav 3.055052e+01 1.314446e-01 2.736329e+01 3.049632e+01 3.383782e+01 6.474529e+00 1.104483e+02 1.492565e+02 1.003164e+02 2.496488e+02 6.059139e-01 6.518706e-01 3.015514e-01 4.845598e-01 8.554494e-01 5.538981e-01 8.976851e+00 4.991937e+00 6.053214e+00 3.919928e+00 3.101372e-01 8.455599e-01 1.609833e+01 8.020979e-01 1.180395e+01 9.475747e-01 2.392998e+00 6.002382e+00 -5.123245e+00 -2.489448e+00 3.034092e-02 2.036700e+00 1.143140e+00 6.594348e-01 5.380397e+00 6.538031e-01 2.712362e+00 2.767744e+00 2.135859e+01 4.350661e-01 5.157290e+02 2.776831e-01 1.295243e+03 1.804166e-01 -6.329752e+01 -1.400844e+00 1.556217e+03 1.786662e-01 1.101591e+03 4.287154e-01 -7.123137e+01 -1.135835e+00 2.559548e+03 1.072008e-01 8.162938e+02 5.053282e-01 -7.306152e+01 -1.086968e+00 -1.459428e+01 -4.466611e-01 2.256268e+01 3.696821e-01 6.719565e-03 5.507137e+00 -3.105260e-02 -4.594226e-01 3.784784e-01 7.414992e-01 2.201572e+01 4.033624e-01 1.238403e+01 9.587868e-01 1.867357e+00 8.558282e+00 -8.197842e+00 -1.567191e+00 -1.094383e+01 2.000014e+01 -4.438234e-02 -8.792633e-03 1.480214e-01 3.215373e+00 2.171015e+00 3.144737e-01 2.960177e-01 1.359048e-01 1.641584e-01 -3.185804e+01
32_CF22_3.wav 3.558377e+01 9.684593e-02 3.296681e+01 3.499697e+01 3.801908e+01 5.052269e+00 9.153073e+01 2.479504e+02 3.084103e+01 3.109356e+01 6.693327e-01 5.800226e-01 3.491264e-01 5.626802e-01 9.350278e-01 5.859014e-01 1.069427e+01 5.918211e+00 7.435989e+00 4.599719e+00 3.368717e-01 7.963349e-01 1.686268e+01 5.986202e-01 9.303638e+00 1.196474e+00 8.535981e+00 1.544840e+00 -1.498034e+01 -1.067289e+00 2.340042e-02 1.547103e+00 1.053457e+00 6.685897e-01 7.216682e+00 5.053805e-01 5.549589e+00 1.423540e+00 2.160719e+01 3.987307e-01 4.969138e+02 2.998651e-01 1.201281e+03 1.818397e-01 -5.133186e+01 -1.572438e+00 1.604949e+03 1.615619e-01 1.090409e+03 5.372108e-01 -5.849527e+01 -1.178718e+00 2.551421e+03 1.190812e-01 9.019943e+02 6.006831e-01 -5.918420e+01 -1.155905e+00 -1.385351e+01 -4.396316e-01 2.149557e+01 3.419703e-01 1.164945e-02 3.054954e+00 -2.877486e-02 -4.365588e-01 3.869251e-01 7.134619e-01 2.007462e+01 3.955064e-01 9.029470e+00 1.306330e+00 9.443463e+00 1.482324e+00 -1.883674e+01 -8.122555e-01 -1.033207e+01 1.929059e+01 -3.645260e-02 -1.234762e-02 1.472850e-01 4.205607e+00 1.964912e+00 3.947619e-01 3.372207e-01 1.068493e-01 1.195869e-01 -3.183499e+01
33_CF46_3.wav 3.408870e+01 1.519888e-01 3.246198e+01 3.451303e+01 3.740784e+01 4.945866e+00 3.516080e+02 6.212386e+02 9.558002e+01 1.164747e+02 9.067718e-01 6.243632e-01 4.130481e-01 7.856825e-01 1.336034e+00 9.229861e-01 1.586226e+01 8.779749e+00 1.362472e+01 8.291186e+00 7.265248e-01 1.248348e+00 1.474019e+01 8.293244e-01 1.027574e+01 1.188285e+00 2.412256e-01 5.731534e+01 3.904680e+00 3.183418e+00 2.981155e-02 2.591012e+00 1.077833e+00 6.746572e-01 6.370674e+00 6.916869e-01 4.548324e+00 4.058449e+00 1.602579e+01 1.111052e+00 4.666950e+02 2.943385e-01 1.206598e+03 2.025358e-01 -7.825906e+01 -1.172781e+00 1.513845e+03 1.462675e-01 8.988145e+02 4.506220e-01 -7.652013e+01 -1.077166e+00 2.544593e+03 8.502001e-02 9.152840e+02 5.416007e-01 -7.784978e+01 -1.044948e+00 -1.266269e+01 -5.105624e-01 2.004992e+01 4.216056e-01 -5.218530e-03 -7.759677e+00 -2.386724e-02 -5.044230e-01 7.912094e-01 1.024589e+00 1.991989e+01 4.593958e-01 7.905180e+00 1.429121e+00 -1.166590e+00 -1.331776e+01 1.265217e+00 1.002198e+01 -1.198305e+01 2.026960e+01 -5.710457e-02 -1.153580e-02 5.972899e-01 4.617414e+00 2.879789e+00 2.234862e-01 2.220768e-01 1.101961e-01 1.282841e-01 -2.607590e+01
36_CF59_2.wav 3.346717e+01 1.083832e-01 3.137474e+01 3.357679e+01 3.618170e+01 4.806961e+00 1.562175e+02 1.959074e+02 5.349226e+01 1.353056e+02 4.946432e-01 4.811127e-01 3.217418e-01 4.401400e-01 6.318443e-01 3.101025e-01 5.899611e+00 4.855857e+00 3.680314e+00 3.438203e+00 2.163087e-01 7.609365e-01 1.873961e+01 5.500563e-01 1.327275e+01 7.019935e-01 4.514589e+00 2.346202e+00 -9.778206e-01 -9.509680e+00 2.521497e-02 1.942433e+00 9.657538e-01 5.944360e-01 7.469642e+00 4.664663e-01 7.589996e+00 1.038922e+00 2.572936e+01 3.039559e-01 4.358705e+02 2.861429e-01 1.210147e+03 1.610242e-01 -5.399953e+01 -1.562933e+00 1.474914e+03 1.395388e-01 9.499698e+02 3.494724e-01 -6.307198e+01 -1.146432e+00 2.495669e+03 8.019089e-02 8.303497e+02 4.253630e-01 -6.589739e+01 -1.072165e+00 -1.696577e+01 -3.256453e-01 2.588757e+01 2.675040e-01 1.857724e-02 1.711906e+00 -2.406926e-02 -3.921093e-01 2.427607e-01 7.115486e-01 2.277015e+01 3.064307e-01 1.474240e+01 6.214597e-01 4.744637e+00 2.391758e+00 -2.191472e+00 -4.397143e+00 -8.039326e+00 1.707188e+01 -2.458599e-02 -9.638558e-03 1.276879e-01 2.032617e+00 1.585799e+00 4.776119e-01 4.743199e-01 1.500000e-01 1.783635e-01 -3.476623e+01
37_CF69_1.wav 3.346532e+01 1.265727e-01 3.207383e+01 3.372686e+01 3.587167e+01 3.797844e+00 2.181394e+02 3.543337e+02 5.404995e+01 9.060386e+01 4.688742e-01 5.617168e-01 2.640638e-01 3.954314e-01 6.271750e-01 3.631112e-01 6.155667e+00 3.871143e+00 3.867213e+00 2.546613e+00 1.983820e-01 7.895698e-01 1.531510e+01 6.002136e-01 1.261424e+01 6.988124e-01 -6.275858e-01 -1.683833e+01 -7.407105e+00 -1.947931e+00 2.712501e-02 1.924724e+00 1.109710e+00 5.910137e-01 5.879852e+00 6.638734e-01 3.125355e+00 4.116293e+00 2.314597e+01 5.591489e-01 4.762551e+02 3.237435e-01 1.204462e+03 1.837403e-01 -7.327192e+01 -1.248866e+00 1.522504e+03 1.607314e-01 9.525796e+02 3.792011e-01 -7.706092e+01 -1.061531e+00 2.622138e+03 8.729411e-02 7.774289e+02 6.122912e-01 -8.067133e+01 -9.830269e-01 -1.395039e+01 -3.695180e-01 2.307204e+01 2.849869e-01 1.432723e-02 2.206182e+00 -2.239463e-02 -5.001400e-01 2.371660e-01 7.032544e-01 1.925997e+01 3.610929e-01 1.266806e+01 6.639728e-01 2.791412e-01 4.165868e+01 -1.300412e+01 -1.045415e+00 -9.651401e+00 1.932286e+01 -2.739952e-02 -6.739604e-03 1.174683e-01 2.910361e+00 2.197071e+00 2.993182e-01 2.944002e-01 1.448780e-01 1.746791e-01 -3.610340e+01
38_CM27_3.wav 2.234423e+01 1.225935e-01 2.059737e+01 2.214245e+01 2.398380e+01 3.386429e+00 1.327514e+02 1.786806e+02 6.417912e+01 1.139617e+02 6.792517e-01 5.010474e-01 3.916210e-01 6.041300e-01 9.512384e-01 5.596174e-01 9.216115e+00 4.736022e+00 7.934826e+00 4.786284e+00 7.741870e-01 1.137489e+00 2.180616e+01 5.312179e-01 8.922009e+00 1.053329e+00 3.580120e+00 3.165499e+00 -1.604433e+00 -7.920833e+00 2.824938e-02 1.531451e+00 1.523112e+00 6.348459e-01 1.250218e+00 2.718952e+00 1.229938e+00 5.863906e+00 1.844725e+01 5.049113e-01 4.832848e+02 3.669693e-01 1.256264e+03 1.583109e-01 -6.912379e+01 -1.347455e+00 1.477717e+03 1.718382e-01 9.810980e+02 2.953034e-01 -7.647071e+01 -1.139830e+00 2.522781e+03 1.184389e-01 8.438754e+02 3.744132e-01 -8.118521e+01 -1.031045e+00 -1.562210e+01 -3.701784e-01 2.600447e+01 2.577573e-01 -4.283908e-03 -8.971216e+00 -2.323730e-02 -5.125969e-01 7.097335e-01 8.549744e-01 2.696905e+01 3.039951e-01 7.275258e+00 1.330841e+00 3.830828e+00 3.083646e+00 -4.927348e+00 -2.576767e+00 -1.957969e+01 3.037183e+01 -6.689300e-02 -1.295468e-02 8.934816e-01 4.670051e+00 2.668361e+00 2.343809e-01 2.392286e-01 1.317895e-01 1.560430e-01 -2.665635e+01
39_CM27_3.wav 2.551508e+01 1.641769e-01 2.239053e+01 2.530923e+01 2.855228e+01 6.161743e+00 1.551330e+02 2.330858e+02 7.673283e+01 1.725852e+02 3.305184e-01 5.334160e-01 1.673177e-01 3.079959e-01 4.660859e-01 2.987683e-01 4.770882e+00 2.870540e+00 3.893632e+00 2.173495e+00 2.728122e-01 8.247269e-01 2.259525e+01 6.071661e-01 1.193643e+01 7.928532e-01 4.337858e+00 2.851342e+00 -5.266390e-01 -2.250612e+01 3.230451e-02 1.459362e+00 1.438717e+00 6.482638e-01 2.898307e+00 1.292160e+00 3.470562e+00 3.685645e+00 2.321130e+01 3.825099e-01 4.990039e+02 3.598057e-01 1.250055e+03 1.819322e-01 -7.007745e+01 -1.270348e+00 1.503861e+03 1.934337e-01 9.690297e+02 3.452424e-01 -7.693488e+01 -1.083174e+00 2.603126e+03 1.132791e-01 8.349842e+02 3.831584e-01 -8.248168e+01 -9.611793e-01 -1.782453e+01 -3.456471e-01 2.906247e+01 2.671676e-01 -2.783476e-02 -1.322573e+00 -2.391731e-02 -5.245675e-01 2.818712e-01 6.899526e-01 2.871662e+01 3.331513e-01 1.115620e+01 8.740181e-01 3.921627e+00 3.544329e+00 -2.637828e+00 -4.858023e+00 -2.091942e+01 3.243872e+01 -7.848395e-02 -9.231978e-03 2.552736e-01 4.315961e+00 2.256048e+00 2.880723e-01 2.647365e-01 1.446753e-01 2.022766e-01 -3.651686e+01
40_CF59_1.wav 3.216293e+01 1.288108e-01 3.187352e+01 3.299674e+01 3.441795e+01 2.544434e+00 2.856794e+02 4.380178e+02 9.883128e+01 1.223313e+02 3.509618e-01 3.373313e-01 2.455128e-01 3.296109e-01 4.391935e-01 1.936807e-01 2.690257e+00 1.694013e+00 2.075914e+00 1.321026e+00 6.060487e-01 1.108786e+00 1.835024e+01 4.976078e-01 1.580269e+01 4.563531e-01 6.763921e+00 1.443599e+00 3.499186e+00 2.871068e+00 3.181974e-02 2.113206e+00 1.161651e+00 5.746954e-01 5.811787e+00 8.600138e-01 2.740610e+00 4.736403e+00 2.429228e+01 4.447438e-01 5.091316e+02 3.129371e-01 1.266940e+03 1.781666e-01 -9.206185e+01 -1.043241e+00 1.598325e+03 1.404885e-01 1.104277e+03 2.634592e-01 -1.000924e+02 -8.693154e-01 2.635688e+03 9.057242e-02 1.017406e+03 3.453548e-01 -1.027882e+02 -8.220807e-01 -2.217837e+01 -2.862767e-01 3.390834e+01 2.214731e-01 -4.597319e-02 -7.965757e-01 -2.491188e-02 -3.683715e-01 4.850467e-01 9.400225e-01 2.380153e+01 2.176025e-01 1.585306e+01 4.473266e-01 4.698586e+00 2.344875e+00 -1.542957e+00 -5.843259e+00 -2.526776e+01 3.662642e+01 -9.237362e-02 -1.064429e-02 7.580503e-01 3.819710e+00 2.121965e+00 2.525225e-01 2.616526e-01 2.076415e-01 2.606543e-01 -2.950915e+01
41_CM71_2.wav 1.987572e+01 1.609661e-01 1.753143e+01 1.959720e+01 2.217172e+01 4.640295e+00 2.202673e+02 3.513475e+02 4.950279e+01 4.804524e+01 6.819680e-01 4.222036e-01 4.203799e-01 6.496558e-01 9.216337e-01 5.012538e-01 6.417141e+00 3.511151e+00 5.298857e+00 3.569737e+00 1.044135e+00 1.132354e+00 2.338176e+01 4.756248e-01 1.548253e+01 5.815491e-01 8.685880e+00 1.278526e+00 3.080549e+00 3.647130e+00 4.047420e-02 1.349949e+00 1.288363e+00 7.165849e-01 3.194169e-01 1.186786e+01 1.272403e+00 1.069114e+01 2.425344e+01 5.961695e-01 4.843100e+02 4.036463e-01 1.275283e+03 1.492675e-01 -6.464491e+01 -1.331954e+00 1.500662e+03 1.933483e-01 9.789591e+02 2.957284e-01 -7.478603e+01 -1.059309e+00 2.592236e+03 1.132110e-01 7.989617e+02 4.161059e-01 -7.996073e+01 -9.467303e-01 -1.994443e+01 -3.425857e-01 3.064278e+01 2.543298e-01 -3.336497e-02 -1.263602e+00 -1.536187e-02 -7.795936e-01 1.009954e+00 9.433398e-01 2.739907e+01 3.034759e-01 1.676851e+01 4.963639e-01 9.687343e+00 1.213108e+00 2.465797e+00 4.916854e+00 -1.924007e+01 3.076635e+01 -6.640271e-02 -7.062726e-03 1.120386e+00 3.667622e+00 2.313576e+00 2.938016e-01 4.033358e-01 1.292727e-01 1.564243e-01 -2.472157e+01
42_CF53_4.wav 3.397565e+01 1.627386e-01 3.212043e+01 3.480923e+01 3.764973e+01 5.529301e+00 4.418871e+02 6.612568e+02 1.123272e+02 1.298169e+02 2.640784e-01 8.025046e-01 8.221685e-02 2.057804e-01 4.126439e-01 3.304271e-01 5.205178e+00 3.160372e+00 3.961713e+00 3.333659e+00 1.529196e-01 2.351765e+00 1.394445e+01 8.179221e-01 4.750678e+00 2.889273e+00 8.120301e+00 1.899451e+00 -2.463237e+00 -7.803040e+00 2.007053e-02 2.458918e+00 1.148986e+00 9.214013e-01 6.715364e+00 7.048479e-01 3.347914e+00 5.255279e+00 1.288183e+01 1.274651e+00 4.984998e+02 4.602503e-01 1.099121e+03 2.292108e-01 -1.044487e+02 -9.188088e-01 1.557935e+03 1.799904e-01 7.293437e+02 5.330769e-01 -9.261034e+01 -9.742525e-01 2.586368e+03 1.036053e-01 7.692682e+02 5.038121e-01 -9.287248e+01 -9.676533e-01 -9.992052e+00 -7.894304e-01 1.805790e+01 5.606008e-01 5.788964e-03 8.888730e+00 -1.962944e-02 -7.311019e-01 1.679520e-01 2.398424e+00 1.803099e+01 5.194362e-01 -6.974424e-01 -1.963282e+01 6.643754e+00 2.763458e+00 -1.187759e+01 -1.539491e+00 -1.708008e+01 2.678036e+01 -6.082832e-02 -5.205086e-03 1.338013e-01 3.231503e+00 3.287381e+00 1.620968e-01 1.591050e-01 1.291429e-01 1.689965e-01 -3.721072e+01
44_CF37_3.wav 3.338012e+01 1.412303e-01 3.148721e+01 3.345146e+01 3.654998e+01 5.062769e+00 1.597404e+02 3.284899e+02 6.664741e+01 9.561277e+01 5.100989e-01 4.730918e-01 3.082409e-01 4.574634e-01 6.783734e-01 3.701325e-01 6.399854e+00 3.539191e+00 4.796074e+00 3.074965e+00 2.538837e-01 6.743625e-01 2.108743e+01 5.473937e-01 1.117021e+01 8.172350e-01 -2.101457e+00 -4.493909e+00 -6.595630e+00 -1.856217e+00 2.944295e-02 1.772897e+00 1.062387e+00 7.345593e-01 6.694135e+00 5.837722e-01 2.146591e+00 5.247285e+00 2.756706e+01 4.317308e-01 4.959745e+02 2.551632e-01 1.302682e+03 1.427493e-01 -5.921397e+01 -1.447820e+00 1.504487e+03 1.573745e-01 1.099027e+03 3.134694e-01 -6.788016e+01 -1.122968e+00 2.589914e+03 9.210364e-02 9.619821e+02 4.091071e-01 -7.451151e+01 -9.679621e-01 -1.680444e+01 -3.078425e-01 2.774146e+01 2.249155e-01 7.051900e-03 4.226741e+00 -2.724092e-02 -4.642259e-01 2.943658e-01 6.063121e-01 2.608113e+01 3.189130e-01 1.150794e+01 8.289005e-01 -2.856241e+00 -3.565625e+00 -1.099212e+01 -9.862103e-01 -1.087238e+01 2.129640e+01 -4.093289e-02 -5.016138e-03 1.448078e-01 4.147239e+00 2.309582e+00 3.080851e-01 2.802213e-01 1.134884e-01 1.132580e-01 -3.473267e+01
45_CF40_3.wav 3.540107e+01 1.450935e-01 3.274126e+01 3.543249e+01 3.891616e+01 6.174900e+00 1.657409e+02 3.248625e+02 7.438129e+01 2.007980e+02 5.086193e-01 5.388456e-01 2.706721e-01 4.402424e-01 7.130780e-01 4.424059e-01 6.566615e+00 3.618525e+00 5.076034e+00 3.246290e+00 2.166163e-01 7.550303e-01 1.668291e+01 6.601108e-01 9.855784e+00 9.713507e-01 -2.121411e+00 -5.126498e+00 -5.776836e+00 -2.493787e+00 2.211554e-02 2.737070e+00 9.263244e-01 7.507655e-01 7.942293e+00 5.179796e-01 4.763233e+00 2.286265e+00 2.509137e+01 4.293786e-01 5.011995e+02 2.744082e-01 1.264409e+03 1.674728e-01 -7.245531e+01 -1.254737e+00 1.522444e+03 1.457667e-01 1.068582e+03 3.870580e-01 -7.459941e+01 -1.073303e+00 2.597266e+03 9.748866e-02 9.165147e+02 5.469553e-01 -7.962260e+01 -9.627438e-01 -1.513485e+01 -3.404789e-01 2.533673e+01 2.483985e-01 9.142850e-03 3.501214e+00 -2.543261e-02 -4.884299e-01 2.577778e-01 6.752301e-01 2.168740e+01 3.752058e-01 9.774810e+00 1.034998e+00 -3.552813e+00 -3.373221e+00 -1.186580e+01 -1.051825e+00 -1.023411e+01 2.050978e+01 -4.349509e-02 -5.156249e-03 1.244503e-01 3.777917e+00 2.402842e+00 2.789565e-01 2.305735e-01 1.261321e-01 1.467675e-01 -3.500191e+01
